u,v,d
263576109,5862408712,4826.2243447846395
65313120,11167484445,7398.662733482028
65326068,65299168,2977.7274518240083
65314390,6502711279,8348.259719922115
65328716,65303706,3055.516676301929
1501430234,65327914,4537.448023469198
65361453,65303723,2756.949295600915
65327438,65329950,8944.259146771457
65314704,298082750,4475.350876996517
65287746,258757448,619.5527123871144
1606208575,703334303,3277.237358790011
6319217963,3314954624,7671.835472656257
65306933,65309981,5792.278588355215
65334510,315432183,8322.523769889267
65312708,12498396198,10857.91802971278
65308523,65312687,6274.328149644746
3685177529,65287705,3545.948076242507
65302643,65296948,10856.375658521263
65326132,768238152,9352.413186891003
65340476,65353310,2770.193606491123
65328438,65324762,3869.6801533247512
65325965,65298333,5448.264944180075
258972874,65371260,3486.779750779936
65304523,65311865,10334.612494420899
65337038,65324337,3448.9590760626925
259407848,4066142130,2317.455145036898
258911599,65279916,11645.892366543885
65324775,65342739,831.0121373287084
2479331520,65315892,4872.383281047122
65355474,65345305,12420.12843433028
259407842,65359314,8613.512381979828
65307471,65366081,5519.507547380241
65290211,65294603,2405.2168596187335
65322495,65291043,10912.434504409455
65310610,1196848008,4557.76529568613
65342995,65305108,9232.568598267377
9691602649,258922152,8950.394244241026
65350943,768247163,10107.63044188351
65292520,9691602668,6965.292178557111
7563081930,65289324,13620.916981605558
65322764,65305636,7708.418687168877
65291602,65327064,4584.233186660014
65318252,65299680,11711.050820248716
65308351,65347568,12915.263249089157
281555723,65361723,5494.8868258861285
65295352,11063934691,10017.934147152004
8339315405,311781835,943.4124848425993
65295452,10688345837,12211.781454601516
6917325702,65300353,11950.274671327017
65339622,65320241,11697.39923638965
65281270,65301138,7566.098163242204
65327438,65359317,7609.176405138731
6325971639,6330274394,10137.704537763693
65317040,287838597,6443.475502120704
65354419,65308081,8831.779335864296
767841485,302034219,6529.539070751775
65358673,6319310898,12936.184963645386
2609017290,65340451,8764.576515025834
65325748,612730164,3854.525884659969
763026749,65336773,5871.490467376981
1677788921,260300255,6851.929395800639
6356743334,4034372254,4256.938880306313
65306682,65295533,6732.657972789258
65298584,258910922,7551.264077205631
65365911,65327923,4113.349270776337
65294653,65323900,4775.564370396659
65294877,65279851,8953.093862367965
4973992433,65367373,4398.342967368533
1718880014,6421889234,12245.562116284913
581074077,4008987881,5757.051853662347
65285848,65306591,9325.503812599592
65350752,65289335,5257.422082372525
1712572356,6360770043,6890.900664528086
65307796,100652127,17899.17241905481
65295867,65289825,10259.64963036165
65307812,65314454,10036.959882265874
1614214652,9691602668,6129.480589726979
2320396492,65303362,3783.4515454864354
258909678,6710688121,7055.5198953783765
65318470,1711296983,10448.771271313366
258912653,65304333,1056.32529624233
5840630958,65326328,8589.302587863473
65311051,1606434399,3471.0098763659976
65297600,5035895979,6353.683460962029
65362703,65286844,3000.0810328987814
65321247,5826304534,11972.892337375772
65316818,65309981,5593.441635249632
65339134,65299628,16112.670815975884
258755866,65362638,5322.782758702818
65288827,65325009,2855.194625401473
65326564,2933665486,11028.74911059631
65356873,65327957,11019.893209310041
12479146918,6356743334,7880.939078724506
65310394,65310680,7103.533787035966
65300460,65286605,2254.3702303700793
65345318,65317570,1948.7911826559084
286094526,315422800,8864.228348131963
260191102,65360896,9219.625276971154
65299426,65324422,6687.805418753207
65337945,65284587,3268.341196684639
9691602755,65302952,10680.935186653513
65337580,6910272813,7786.0827324620095
2609017292,1728581633,1780.0281008249626
65335530,65295905,9053.612054436757
6336760036,65351939,3201.8428875696823
65329866,266903675,8150.77404884929
65325405,6914375076,6297.523670280941
65317769,10946845803,1520.411739300042
65320327,65365344,5206.759576512692
6663066363,65295183,6362.187339521535
1735947596,65290723,4473.033101690783
315433560,65307808,4599.757995011499
258912604,65332924,6258.78443365143
65301931,440316410,4901.919158096459
65366479,65324852,7444.353466938684
65329866,65322779,2056.604166386069
3999483309,9323251345,4232.461559246489
65333471,65361410,8142.372425850571
65343301,65294790,8989.256500878122
174643927,65321227,6838.421458989832
65341534,65291006,10149.278979434897
6522255406,258911611,5061.252007935971
65322745,2445177276,9392.044813439446
65288878,65287734,3313.505430118908
6356743341,65308089,8562.597841628265
65306580,65294011,811.8621603194305
6323949673,65372847,3426.031736809015
65352684,1677788966,3461.533447473889
65324899,65297482,4896.805759140236
65298522,1614176443,3247.8068998586573
65351225,65285239,10325.132107174695
65291341,65293580,2694.868653399856
65324632,65306102,5330.2643017384
4393868861,65287932,482.48140359416243
65322441,65336337,3844.207161040888
65306817,65337433,2937.9344534133816
259138849,4021550352,5034.015139582245
4021327380,65364113,7894.181485753468
65327181,4022941216,6144.877902165183
633361293,9691602758,7263.49291831472
65312718,65327194,2749.69070108527
65345274,65313337,9073.72457181883
65340857,65306869,2713.8314624109703
678276592,65293433,6728.479897924956
65330423,65364086,15356.419330464401
65336585,65334193,3175.2787174207992
261510655,65333859,4746.37586521785
1606434388,65365950,6733.8985312536315
65325395,258965618,6118.102888610648
258968244,65292364,6696.633801191827
600650911,65293198,10323.897689477328
4008988501,2286930480,9967.472973449505
1607089656,65333385,11650.256062862723
11260045906,2320396539,7373.016008885349
65343723,11518537250,6992.215475634504
65295496,65310197,9470.6301893369
65350803,342548255,9777.263543819583
65310253,65292678,14064.535692796493
65299735,65366259,4155.7944427500115
65298207,65294358,4582.521508892264
65295530,65317491,7282.489886085968
2477163304,65306825,4185.21841526679
65336838,258965840,3891.9885556803138
5020757568,274472011,1803.9895826791133
65324813,65310623,8193.03157890244
5102833140,65340575,8244.093927345088
65306155,1692529167,4388.7770635975985
65303556,2304626336,2802.295788919843
65314847,65332233,3339.399074744558
65351753,65300518,5321.517881202643
2450004270,65319493,5623.691170326371
9691602746,65288983,4611.527184424135
2577219751,5840630967,126.59100200443694
65361978,65306655,2126.5991542195643
8548079966,2463394108,9688.176719455048
65291525,6311883027,6976.825763671346
258958634,1677798439,6686.320731925095
3714677139,65283737,10027.254610421503
65300486,65334046,8052.485357418352
65333857,300754718,5848.009713655072
65318633,65295214,8892.177049664835
65309840,65354354,6429.500346902529
65322310,65352257,5905.219866579614
7368508257,65307580,8901.397212520525
65340654,4044911320,2728.16617100404
65309825,65303533,3176.315746313228
65307311,65284996,4672.954428931372
65367656,2642129711,1758.7493254131662
65299062,1735998435,9379.34660474603
65306228,315417482,7470.915831864015
65343723,65339338,6647.150411220814
65317028,258910910,5728.091696271773
65306872,65305288,4521.283880559087
4967499780,4062468476,8780.659696498571
65308026,65359518,9516.273330789007
258910939,65302398,10536.583380254737
65288827,65346839,3074.9362832705656
65292375,65312019,4113.066286385758
65327086,260194262,10476.348433414076
65335801,65330789,11369.00068257991
1970828317,3717633583,11599.010531623662
65327285,2487283194,6609.39926164872
4069109616,65358848,11038.980268374633
65375081,4034544343,3783.2836875011626
65298294,7455944965,3670.468761310034
612028664,65292358,9956.609622937478
65329053,65320139,4047.039179532942
5020800957,65311867,9857.56894951528
65312657,302481782,9368.058115909336
65312600,317126816,10902.948542041011
258911657,65316014,8570.987137892263
9970631352,4022924668,11290.227130363366
65310667,65327925,6837.147329408285
65300418,258757449,8711.298752242514
65297118,258760440,6415.334018857876
65307505,764927041,3062.348452060769
4018962479,65342995,8570.626883269912
65342686,65329106,9141.022813994688
65291654,65321921,12339.043447198572
5440458828,311781212,4051.3280121027647
65307806,65309740,10786.747796260075
65345303,258972875,10630.27796444372
65283514,65306991,4745.2815497290585
65359321,65333006,7862.648545940431
4904614512,65291416,6706.292735716094
65306218,65284677,2826.3851725605214
65309838,65298424,4669.790190796375
65325628,12479146933,7854.738074992368
1211594135,65328721,7755.316068279403
65307952,65283592,6842.393021443731
65305619,65349387,4252.129235250537
65283528,65353728,13233.650401292078
65291373,4019577207,9190.21040167006
65311913,65329462,14608.536053158556
8166971415,65317120,5408.243624697674
65284271,279074096,7400.56438038484
1157540243,65375012,5242.14620386583
65327350,65317350,4820.0599804352905
65287260,5331939753,8369.23817063772
4062847086,65334510,10682.479591989173
65354557,65303162,7278.036003550437
65351091,261482477,3846.3256669257553
65307315,65288869,3094.039733230042
65295192,65312700,11864.969597837504
6311883025,12498424404,11892.593232753788
1723739196,65322684,3472.72921047026
65327086,65302517,5364.230593327791
1723739241,65309692,8443.190010589722
768245366,2450003478,9139.77030830644
65291758,4035920542,6938.358182680728
1718880133,65339338,9034.38228106874
65305636,65288345,13421.279744853684
1196840150,258755861,5452.552981516767
65318991,65293746,1956.0379361163891
65372152,4062846085,2548.483470646967
1260360822,65329444,6499.434147978968
11268318786,65334125,11226.217655267768
65372618,65284365,9652.798384419984
65345359,65293623,1129.2631223580095
1196851008,65327111,8376.137851170088
65333929,5102833140,10218.014727528845
6392167821,65315076,3547.4646090783203
65307366,601342298,12027.9841137701
65364086,65360913,15733.157913993473
65302203,4216191705,3526.400088967891
4019097600,65345359,5031.405729947691
725284753,65330829,13091.175730603869
65291024,4038272413,10127.068376169253
65296088,65304062,6204.714796676476
65299698,65294235,7426.242997688516
2624400905,598810515,9652.816600207876
3462373347,65313930,5569.42200436479
65324527,258916794,3499.992418689923
65312252,65315672,7229.1533458384965
984720636,65301536,4675.762927263012
65313328,65318524,8316.97915002471
65328358,65307930,6810.655643918087
293578740,65293153,8092.921683284898
3999746827,65293884,3154.232841999779
65293645,311436362,11508.473970654446
65290252,65311766,6472.368637256351
65302831,65310610,8656.485868543212
65307188,65293999,1151.0766251151997
65303495,1607089656,12226.877082135965
2020113663,3786551038,3859.4126419342883
65309828,65332667,4284.383652723793
65324337,12128704813,3498.8523550604746
4627635288,65287201,2850.651280210533
65287245,1712572378,7921.577492107546
65351708,65305101,13555.890645179607
65351774,65352330,1881.5440700638933
65311747,65319080,2144.502163637536
5035895979,258922094,6185.190572170498
4022970345,13187897052,4843.819442784094
1386837962,65309810,8050.676553722392
65344233,767808208,6957.070295274923
65321720,65307721,2662.289606535505
65309992,9602564584,6824.9776337431385
258755559,266903675,6745.9008389261435
4035891345,440328512,3848.2054198055034
295487884,4064695878,10511.017891715026
65299391,10276578301,5877.730913190148
65297324,65347891,2018.072132537434
65315775,65287879,9144.599140942953
65320171,65329980,3012.550912447374
65308612,65336801,8764.856975522109
6522255329,65287687,2377.0653097151667
2638978411,65293212,14432.982577416138
65315046,65344358,6678.112627463824
65337504,65317538,7998.239124809326
65285332,65345898,6548.524191714808
65338344,1735978667,9452.32986206442
65332103,3117933958,2306.9905146818664
65346854,65327638,5885.891858674599
65288821,65318438,3946.593988416418
6311848839,65313455,4455.73974962234
65325765,766946830,6708.5541086510675
297858278,295083425,2429.5243809820527
4014191213,65297770,9373.973447466491
6331838259,65312238,4957.652184452348
6320119974,65350043,4769.269333364792
12116268953,65298380,7023.150288667374
65317042,65318993,3315.828147316076
65312925,3742028876,8814.016315280844
65345379,2320396530,3716.7918760709103
1196749436,65300557,10172.969163910022
65298193,65319911,9484.603046552349
65308533,1607089656,7936.749287401754
258972871,65325864,4665.79555579935
65342580,65301199,9182.876985181701
258757443,65288955,7953.054660830606
6325971640,750039531,3484.1216652442267
65314175,3685188686,3655.4257492301567
65292874,65375012,11001.85300701239
65288960,65347183,6347.075674750265
65295422,65306741,5448.133202238997
6469349533,1723739149,6094.873588058823
65291062,65333826,5080.998767046738
65308387,65303045,11462.28271846677
65302678,258910901,4287.020096013368
65346758,65306667,3263.3694735471036
286812796,11644726181,inf
258911635,3978797423,9076.964137128114
65309953,65346739,3504.2888833976695
65305070,65328705,7190.111961556609
1196844367,65297095,7941.7678745826215
2607301927,65286610,3796.9753390730843
3117933951,767851341,5082.634235974325
65360303,65313411,7034.438961386564
4022927416,65328774,1549.562463053252
65316462,65324613,4432.586889977757
65365901,65297510,5223.360570804727
65337560,9209919060,10078.987553286453
4071045512,65315481,12476.65207857937
65315489,6353362625,9370.182406749394
65339073,65353202,9074.078096687786
65351086,274477423,10774.391579445217
65288280,65315442,5245.056355181751
4152326975,65342056,9824.17204711817
6988532585,65356183,1216.7814903879082
313868343,65310242,8756.26243992315
65340630,4038238638,6526.199560791054
65308372,3066641490,3241.6095915554706
65302542,65342807,8731.047572284007
65306931,65307650,2405.1122426154466
65316014,3526821453,1761.3954872241457
258758038,65289124,10339.413150568114
65334878,65333957,11054.154646549492
65336961,8164730031,5599.163215543403
65312130,1721483601,8627.87967409866
65340355,65315920,2719.4082583471577
65334048,65358552,12029.109520081742
65321233,65313455,10110.707896897296
65313188,65293210,7170.581494900647
3714677139,9409431585,13290.377922495645
65314375,65345478,4921.093071526034
11260045906,1711296844,10572.61621007137
1196826498,281555723,9701.34042647964
65330288,4954688253,12016.01188220543
4009044891,65313348,4994.769105844554
65324777,2920416762,14561.983476407246
258967877,65352255,4398.050533304554
65280473,65302728,3937.978635653606
65314809,65339690,inf
65305928,302034219,9005.268210297198
65309997,311779290,4171.867852588504
65308511,12472632438,7255.782691477222
4014218767,65337772,7397.0231552170635
11037771515,65330033,8455.752885201351
65351697,8548079947,inf
65338712,65325742,7168.589063770853
295218056,65296947,6822.484121335229
4800142346,12195577866,6567.2723129434235
65309200,9676297624,9031.816305007842
65304176,2315778415,3905.9509332370394
65332181,65292899,6127.99010383893
258456881,4009068056,3344.581971984792
4809568685,6142268319,4039.55737309147
258965618,65303620,8641.051614324811
65293569,65328690,3929.436685153167
258910916,65288862,7145.121243066864
65349731,65298596,4385.364071884873
9660046406,65309032,8506.583814607297
6356789739,2800130439,6244.968029507043
65317117,4062847207,12604.78750369597
9602564569,279669375,8265.340535344638
65332166,65315489,4648.589902287353
65328191,65309555,5620.398846215829
65312126,65298559,4953.02511747553
1723739176,65358118,1841.6087075893863
65319056,65303689,3547.8385447233977
612730167,4018840072,11195.583666689321
65347696,65307808,6869.000769276131
12717144900,5994182975,544.067074099959
4003624580,65325480,4965.297808618518
65340832,4064695882,7130.663356376651
4062434375,65327794,3918.140123969622
65303268,65328997,7071.232020227827
65340931,65297954,7338.367219313384
5108177063,65315504,2645.870142720368
65319613,258911656,8251.636136984334
65322004,65312017,4217.402947673497
65311875,65295320,10005.720141947195
65294547,279669349,4170.487033734263
65360828,65303578,7690.491634707077
1723739241,65314114,9322.663479891871
65333918,65343451,9567.669371387488
65281164,65303635,2720.4973866591426
259138856,65322724,1646.834702401293
65313634,65298396,4837.4528710646755
5826304534,65375711,7423.753605972215
65332858,554160464,12651.82321586731
65340588,65311019,9121.943965245482
65301514,65335545,5278.419991200123
4008988353,9691602660,3593.335419576086
65336401,6336978436,5573.256847197071
65290947,65319973,4021.0428483653263
65306766,764888688,4707.753312688677
65297878,9691602660,9920.978009393846
6988515582,257316381,2169.2888481002783
65327086,1677798453,6169.248390953912
420508875,65290225,6989.557811681381
65335349,315367844,11392.532593004995
2318037193,263990898,4993.6193780557505
4681311576,65337772,10931.152231990392
65325562,65318699,2628.759432293672
65342639,65299417,1920.8037488174655
318255543,65323563,4959.17183283683
65325172,371251238,11682.839073882158
65321042,65279893,1921.5336224516764
1677788964,65325208,3075.0460827970933
612031523,65299135,11125.7762614986
258911655,65306853,8623.149469338006
65341630,65310837,2775.701542844608
984720819,4023078325,6245.214172259893
258755863,65308178,10375.00862965791
65327334,1714229542,3526.3573099504033
65371245,258758546,7998.318521907605
65288920,65300043,2860.470315724752
65334903,65339068,1685.0673256973903
65303063,65290322,8958.650680446317
65303574,65362829,10587.55933280529
258467520,65351239,2983.2111039733245
65345506,65301138,11507.46231490452
65294250,65321225,6582.31946076252
65340410,2317662718,4383.75266405577
65319013,420508886,6125.769416407121
65342698,2577219776,9021.587211234484
3717633680,5352470014,6379.021238180464
65291341,2908408465,11071.752160515296
65287349,65302150,8104.52427829609
65320104,65296818,8291.798322141067
65292463,65293457,2194.1579932360755
4188186119,65341411,7530.432011972515
330661310,258759451,4063.950278017258
9226304189,2399950818,11215.399737316282
581961285,65316704,6546.00610050253
274477423,65296824,10503.764364725484
6336978424,65331035,8286.595018378664
9602564591,1677788937,7041.110905636272
65294680,65288943,6817.17930958504
65301188,32927645,4398.036895727494
259138838,65320919,6688.63815252995
258964525,386843246,1438.2206208748455
65342677,65343451,10257.987109064637
65364214,65300348,3646.0588662707937
65301709,4022947860,7835.532292378975
1201336072,65322521,6750.922767842138
258973940,65313367,8816.132310325902
65351000,65281615,12644.963771823834
65287336,65294006,2920.096017424128
65294225,6348636575,5086.360623523023
65332720,4023031508,7248.025271762002
65290947,768238152,5794.396630820858
65341911,258757484,1810.249218869036
65311900,65305696,924.3858167945411
65293463,65375939,11049.504497369111
8274993679,7721992910,9555.226810441452
65316939,65328000,3496.8633362894575
259392513,65306651,11333.056284014478
65325393,65325192,3115.6078655192255
65356435,1723563931,4980.544527254427
258929532,5343465959,3020.9151267879843
258912606,258467531,4877.1407724936225
65336669,13187897054,5265.952069493896
65317782,65321737,4685.378437625444
65297017,65324619,7325.211345415711
11037467464,65342074,9910.08798665515
8170614555,65333859,3166.555752819741
65290951,65286796,10563.918470497814
831556633,65330427,10388.908687640242
297253755,65312043,6459.314190646402
65326879,65328081,3941.9906800787185
65310809,5352469988,731.9072340126988
65292412,65299406,5023.3179298675395
65340967,764886899,7380.910246863823
65286184,5352470014,5398.950594922533
65337327,65303488,12765.194131586957
65301525,293578740,3157.0403752494244
65290337,65291641,8137.351770638455
65307287,65345333,6644.25258150063
65326698,2845162690,4446.572054336252
65316502,418584220,9269.185011681651
12144489633,434818714,837.3127304243054
3645308400,65292203,3164.8191146573477
65301492,65324916,6105.270233010526
65325715,9691602640,3702.890663000982
65316014,4034544344,3872.9798496578323
65317181,65318546,10826.6221504316
65280050,65336956,9580.369165883716
2315778209,3711294112,3756.007344405347
258964133,4944670427,3740.092430060021
65288817,65319621,6601.313793144662
1723563950,65360902,6561.206800814118
3714677167,12472632438,10789.866374333835
65336301,65292337,7828.093421399211
4348279435,65375019,10070.990217339406
4022970356,65287245,6612.309044742754
65354288,65300914,2125.0027228238705
65280086,65298398,5842.597132784136
5634222094,65335256,7742.608983209137
65325067,65308170,8865.386229017897
258761033,65310768,6601.18822389787
6255158190,5839244979,4050.980292852351
65348379,65295279,7091.660615209017
65348937,4186794509,2741.054457424457
65356861,65292742,7694.998093701146
65336924,65305965,7730.565020874468
65326424,2086914139,7645.833681159644
65326879,1201336698,4549.1116928422
4019577207,65336773,4345.935995736165
332786685,4062434369,10467.032742347501
65303850,65347429,11446.121360916626
65328358,65304820,5097.394695433163
65345270,65360221,11212.62462109912
65299431,65315021,9228.604232572274
300752872,65307200,7881.023525871109
65290335,65326360,9673.625218993444
6353362527,65285599,11166.02186788079
4019282332,581074075,5050.398129070295
275511769,6522255329,2863.6660500116227
65357763,65312246,6294.814532863632
2081705811,65301512,5647.196443644242
65302997,65366846,3405.3630861021074
65280094,65361006,5730.829245976194
65359467,65284748,6595.325001386192
65324773,65311755,8895.244241286538
261482477,65318999,5608.946764982782
65302379,65346706,5036.891599494959
761766172,65308526,6838.429998512329
65369192,65309827,8749.470695642187
5020800957,4008988553,5504.602962451829
65321257,12469082494,13433.576235938546
5826304533,65346922,8273.285670119272
65309997,65303171,7875.500012335582
65325227,65287201,2118.1216597503376
65343655,65297095,9005.551477930292
1735947610,258758550,8233.413490107541
65317279,65329835,4549.093137617687
65293108,3741990706,3741.4854124414364
1614214651,9082984303,6479.2861534365065
65365439,65325371,9807.93328769881
65294547,2287779381,6159.5275671341515
7133541709,5839953279,3463.0369683803447
65358113,1792772846,5817.841943516722
2392273471,65342638,6660.703326901112
65322495,360423920,7517.290597662971
65333227,65295895,7603.69388815853
258913486,258756007,3251.7421809240354
65360244,1809551380,10000.667580780351
258911610,2287779377,5006.162103773687
65297510,65297595,6142.832471214219
65302952,65325227,11986.71318747988
318255177,258910918,8306.200371786766
65329950,65347429,3810.803596043096
65353313,65346043,6468.55854159138
4070801204,13036734821,inf
65335857,65322187,15843.594284454319
287834139,258965618,9707.133325432142
65300073,65303703,1556.8629407306844
4038238662,65299753,4954.760392943327
65286187,4809568685,4179.473397739856
65290723,65329896,10898.271482794567
65307198,4038238662,2833.1076315931496
65295364,65320244,11409.658346157135
65298162,65336833,7418.093238053523
65364337,65297203,9242.82932007031
65313328,65339638,4369.8692960485
1607089648,288981418,5942.827864494288
4062468476,65301531,8542.782120482996
11343312071,4809568685,12892.763775898155
5930931530,65319491,12848.136258038388
65326383,65304068,5161.893424132482
4069109553,7231176087,14129.484795840403
65294014,65312440,8761.6697092584
65308351,260494510,3135.1194313689425
65356407,3714677167,6212.76751727129
258759758,65306933,2440.553406211969
65296808,65327580,11440.239657555427
65289858,65295150,4285.169016180184
65319964,65339152,9736.320905310811
65327025,65311872,4696.398441641326
65333922,65319118,8283.878755638163
65347583,65289443,12720.523694193615
330667561,65322190,10798.431538452864
65319864,65322156,4372.437982735969
65292912,65336489,7265.97808451397
258911629,65326714,6815.828823026739
65296869,2072458846,8143.888864313043
65301584,2912242162,8758.07017034348
65295471,8178983819,3428.4737277565846
612497394,9684849383,6607.960989237232
65328707,65293580,4881.787314403198
65328191,65292687,355.61826079485286
2624400905,554160412,5714.0652982123065
65339793,65287298,2072.167633145107
65357255,65333369,1508.2626324014732
65319054,6353362209,10333.31540536112
65317376,2445177282,6741.96602843972
5062268974,65308351,7862.802107407523
65312038,6357368670,6557.125863712396
1563110124,65294265,3934.617423204741
65310670,65321219,2509.4718826126536
54891397,100652132,8647.315276837799
1386838087,65288686,5275.172951658102
65287373,65305249,6600.5516733896775
65294358,65312316,1960.229861339007
65312858,65374849,10304.80602736148
9209919060,258964515,8996.51620068946
413748886,12291936114,4400.950927178843
65343772,258973952,5321.336823863929
65336179,65289075,9693.167551455943
65326441,65320184,7195.167083097066
258911601,65334137,4629.755462961785
4022947859,65361818,11292.74873989555
65296249,65310195,2134.3746573547623
4022941232,297249205,4330.025957981721
295222775,2642129719,4392.913448038165
258967874,65369164,939.9623520698251
65329238,65374555,10642.061496374292
1241673600,65300991,2089.2100241510866
4069109616,65358673,4313.127128773674
65354018,4074573524,4291.736231965226
65291111,1723563897,7303.887115529872
3741990706,65329578,9369.286342949177
65332198,1677798446,2742.3203171621462
2351399563,416343071,7880.625964507094
65313612,258756003,12839.267949250596
65314293,65293538,6829.936439812318
65361238,5440458828,3840.928606610966
258913493,65339026,5534.339821669361
65312101,65318144,11275.373579294233
65292828,65320121,5817.752134489584
4720933147,65320787,5347.103047204911
2315778424,260494516,4578.732688464681
65317957,3685177529,4136.155671732813
11260045905,1386838087,13412.231360107084
65349385,65339095,9717.744263155708
65311747,65303259,8995.286230258893
65300402,65339150,11974.581091169728
65310673,65288552,10357.32603344882
65288293,65329461,6515.4229308789145
5027208673,65319864,5094.760950199962
65297066,65282954,9569.496480172966
65296767,316735471,7463.307548059222
65317727,65340042,8951.229398668474
258970637,65327494,9356.222357826455
1211585293,65329656,5112.924295328881
65339246,8292175322,6589.709802501669
65295706,1563110126,8202.251917642981
6917325708,65319643,6608.141462710176
298082943,65320533,9162.898406216582
65336904,65356277,4359.204527072987
4019269605,65294035,5920.772262452835
65337385,267454187,2329.3570081444277
65298359,768239627,10293.46265434238
65297275,65349256,8750.714770369768
65289005,4021327374,7175.332947881024
65342696,65294270,8086.337948181741
65324304,767857266,4055.5794957115745
258910910,65307248,5374.189502542918
266903659,65289343,8703.64569642348
65302966,65312436,7824.9449697092505
65307414,4061762661,1859.0119647988292
65362703,65303692,8188.884688589907
65287193,1714229567,8711.421776427624
65310412,65343526,9310.037648098132
266903680,9691602692,4556.539571039934
65303741,65303063,11071.420109901645
65322715,65325628,7269.302319115877
11337742046,65309892,1636.6054070822888
258755864,258759753,7078.205681059543
65340079,65330797,10619.905788718768
259138401,9660046410,9593.152180323372
65369260,65288815,3824.4209492420964
65297147,65296848,10946.326289981505
65325013,65292176,7046.050542339581
65304099,65307861,5085.413872968432
3714677141,65302109,8113.928800703046
65322322,65286153,3587.389487984167
65299429,461343871,6076.149362677989
65308328,5217784051,8979.120528303281
65293045,65309838,6992.043623634095
65349980,65310737,5710.682392472255
4034176446,65314435,11369.596132311806
4681311576,65292360,14446.301662339672
4909996358,65293148,4238.362468203896
65347976,65299759,4926.091307309796
4035920534,65299327,11433.873177117966
65346761,65351298,4824.69687487542
65307534,5283675522,10043.783926991237
65318052,65293011,5120.7508975186465
65309866,65293117,5379.683949941882
65308188,259754578,14541.935995953212
65303244,1211594140,8262.91841615547
65310178,4021550355,1936.2447296338553
65333329,65319999,6976.759726372635
1241673600,6923574562,6989.986384681003
65334128,65353309,8511.316417852706
9096921100,65326068,3371.391033632254
65347946,65329238,1764.0586455386626
65336921,65309522,4548.3432342636615
65296202,65345559,5100.255642916725
4034544343,65357759,11766.211079467186
65349054,633361293,4447.213058432468
65336125,65309840,4178.17087260947
65314903,258759451,6488.52916959713
65295714,65360912,5553.786243891083
65333118,65300105,9065.027968548722
65321042,1837300277,12331.694397279844
6353362221,65325436,6564.425999057263
65286515,65327929,6040.477258107347
65313196,371238053,6325.766798852589
65317612,65354535,958.6895629804951
65329129,65291531,10792.177727451748
65347776,615405914,4347.139465114169
65350566,65302013,12457.849043113047
262263366,65296054,6536.3231686169875
65312208,65320685,8334.183546549057
65288928,4022941214,11250.196458163973
65362246,65305514,7133.987689993458
65307700,65307202,9345.95086823681
65345320,65316034,7365.990635541133
65284635,729040229,9655.833427861704
65332200,65336494,5518.091059554752
65350011,65322521,1287.50405468262
65325765,4062847207,2183.1454700681315
8452202167,258912648,8619.65482314441
65305854,764893122,8524.97958072899
4911186316,65320118,10645.854228913944
4186794510,65374555,3549.668443263682
6311883025,65318486,10051.367818187598
5283668859,65318023,2869.367615965055
65282387,65293898,11205.22336371348
65339173,7895148794,7459.491111111097
258758040,65302565,8789.843069111548
65359421,65317442,5055.501687375814
258972885,65303552,9519.607919495915
5840630967,65321085,4557.504176361426
65332046,65292540,6082.302341338194
4941850444,65308081,3479.8282406860335
65297590,7233543554,7578.020167923556
259139934,260336117,10641.503460622973
1607089611,330667561,12296.798464912396
1712572412,65303552,9525.838569214056
65375939,65333395,10490.099596440448
65336672,65336773,2408.108842590135
8548046096,65296837,5002.253962901671
65280072,258972881,10077.919696573113
287826000,65295477,5738.1121526844645
65292366,258972742,7287.867347771487
65319493,5649055160,6794.973733549969
437601656,4045528444,5594.2922965694
65309655,65333831,8421.004877017716
6358814112,65303298,4749.061701132121
767857266,65308539,12955.127338148824
65319643,353696458,1328.3118976851745
65291149,65307322,8676.241271311812
9691602638,330666983,2964.045244346284
65326706,2317635181,10228.205099619287
65345274,65299267,4073.7637924991454
65303047,3645339991,3216.7793912566185
258757430,65298664,3429.210745717951
65316806,65287834,3194.803273478822
65293215,65342609,11380.291031357423
65304182,828411434,8767.7683754282
65323689,65354336,6713.411982231961
65308268,3722628508,6658.501594507139
6250503154,65351035,8378.451248702904
65359648,5854734901,3693.2151469377704
65302249,65295707,637.8174962620442
65295352,65307399,1423.9116176201603
65315957,65321235,6411.767612000011
65304820,65299741,6178.941785045102
65294368,65360361,5242.002767915892
65294072,65331019,1189.3136182926849
65325192,6320120482,4504.116817193702
65343279,2304626312,7604.961008576469
65296604,4023017986,864.8662884205445
65316676,65307943,8545.49476316467
65348454,65313625,14714.91144498045
298082944,65317713,3489.83152996845
4022973150,65287251,5578.080084516388
65366859,65349387,8923.021533484241
65329081,65316155,7971.419326516945
258967889,65361720,4505.376547870735
65295455,65333006,546.2596329035206
65319544,65288829,3171.875404693663
65326015,65318056,3336.7999333089574
1723564001,1723738835,1697.8251733467794
65319506,65317532,11339.319714992847
65359842,665572684,2736.7250870926746
65336999,65282415,6226.909995877213
65288712,65327086,7000.764771522163
4008988506,65298939,8212.699941763645
65298844,65298359,7500.440277772165
65326068,12694690720,16127.60849245287
65303968,1614214605,4003.2463298705493
65303470,9691602656,4213.996887286985
65308188,295187181,4490.4214504429265
65312293,2317999508,2849.8624316734677
65310662,65334133,10859.943368299499
65301479,1196701858,12110.324351108547
